,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
231,2,gad7,7,PCA,XG,4,0.5454545454545455,0.4594594594594595,36,15,32,28,1,57
232,2,gad7,7,PCA,XG,1,0.6423357664233577,0.5585585585585585,44,18,29,20,1,58
233,2,gad7,7,PCA,XG,2,0.6433566433566433,0.5405405405405406,46,14,33,18,1,58
234,2,gad7,7,PCA,XG,3,0.6530612244897958,0.5405405405405406,48,12,35,16,1,58
235,2,gad7,7,PCA,XG,4,0.6717557251908397,0.6126126126126126,44,24,23,20,1,58
236,2,gad7,7,PCA,XG,1,0.6573426573426573,0.5585585585585585,47,15,32,17,1,59
237,2,gad7,7,PCA,XG,2,0.6086956521739131,0.5135135135135135,42,15,32,22,1,59
238,2,gad7,7,PCA,XG,3,0.60431654676259,0.5045045045045045,42,14,33,22,1,59
239,2,gad7,7,PCA,XG,4,0.6527777777777778,0.5495495495495496,47,14,33,17,1,59
240,2,gad7,7,PCA,XG,1,0.5755395683453237,0.46846846846846846,40,12,35,24,0,60
241,2,gad7,7,PCA,XG,2,0.6666666666666667,0.5405405405405406,51,9,38,13,0,60
242,2,gad7,7,PCA,XG,3,0.6184210526315789,0.4774774774774775,47,6,41,17,0,60
243,2,gad7,7,PCA,XG,4,0.6710526315789473,0.5495495495495496,51,10,37,13,0,60
244,2,gad7,7,PCA,XG,1,0.6153846153846154,0.5045045045045045,44,12,35,20,1,61
245,2,gad7,7,PCA,XG,2,0.6027397260273972,0.4774774774774775,44,9,38,20,1,61
246,2,gad7,7,PCA,XG,3,0.6225165562913907,0.4864864864864865,47,7,40,17,1,61
247,2,gad7,7,PCA,XG,4,0.6357615894039735,0.5045045045045045,48,8,39,16,1,61
248,2,gad7,7,PCA,XG,1,0.5255474452554745,0.4144144144144144,36,10,37,28,0,62
249,2,gad7,7,PCA,XG,2,0.6308724832214765,0.5045045045045045,47,9,38,17,0,62
250,2,gad7,7,PCA,XG,3,0.6000000000000001,0.4594594594594595,45,6,41,19,1,62
251,2,gad7,7,PCA,XG,4,0.6258503401360545,0.5045045045045045,46,10,37,18,1,62
252,2,gad7,7,PCA,XG,1,0.548148148148148,0.45045045045045046,37,13,34,27,1,63
253,2,gad7,7,PCA,XG,2,0.6231884057971013,0.5315315315315315,43,16,31,21,0,63
254,2,gad7,7,PCA,XG,3,0.6338028169014084,0.5315315315315315,45,14,33,19,0,63
255,2,gad7,7,PCA,XG,4,0.6351351351351351,0.5135135135135135,47,10,37,17,0,63
256,2,gad7,7,PCA,XG,1,0.582089552238806,0.4954954954954955,39,16,31,25,1,64
257,2,gad7,7,PCA,XG,2,0.6119402985074627,0.5315315315315315,41,18,29,23,1,64
258,2,gad7,7,PCA,XG,3,0.549618320610687,0.46846846846846846,36,16,31,28,1,64
259,2,gad7,7,PCA,XG,4,0.6176470588235293,0.5315315315315315,42,17,30,22,1,64
260,2,gad7,7,PCA,XG,1,0.6225165562913907,0.4864864864864865,47,7,40,17,1,65
261,2,gad7,7,PCA,XG,2,0.6351351351351351,0.5135135135135135,47,10,37,17,1,65
262,2,gad7,7,PCA,XG,3,0.5714285714285714,0.4594594594594595,40,11,36,24,1,65
263,2,gad7,7,PCA,XG,4,0.6266666666666666,0.4954954954954955,47,8,39,17,1,65
264,2,gad7,7,PCA,XG,1,0.6142857142857142,0.5135135135135135,43,14,33,21,1,66
265,2,gad7,7,PCA,XG,2,0.6713286713286712,0.5765765765765766,48,16,31,16,1,66
266,2,gad7,7,PCA,XG,3,0.6486486486486486,0.5315315315315315,48,11,36,16,1,66
267,2,gad7,7,PCA,XG,4,0.6666666666666666,0.5495495495495496,50,11,36,14,1,66
268,2,gad7,7,PCA,XG,1,0.5874125874125874,0.46846846846846846,42,10,37,22,1,67
269,2,gad7,7,PCA,XG,2,0.60431654676259,0.5045045045045045,42,14,33,22,1,67
270,2,gad7,7,PCA,XG,3,0.6433566433566433,0.5405405405405406,46,14,33,18,1,67
271,2,gad7,7,PCA,XG,4,0.6277372262773723,0.5405405405405406,43,17,30,21,1,67
272,2,gad7,7,PCA,XG,1,0.6845637583892616,0.5765765765765766,51,13,34,13,1,68
273,2,gad7,7,PCA,XG,2,0.6388888888888888,0.5315315315315315,46,13,34,18,1,68
274,2,gad7,7,PCA,XG,3,0.6577181208053692,0.5405405405405406,49,11,36,15,1,68
275,2,gad7,7,PCA,XG,4,0.6799999999999999,0.5675675675675675,51,12,35,13,1,68
276,2,gad7,7,PCA,XG,1,0.5303030303030303,0.44144144144144143,35,14,33,29,0,69
277,2,gad7,7,PCA,XG,2,0.553191489361702,0.43243243243243246,39,9,38,25,1,69
278,2,gad7,7,PCA,XG,3,0.5942028985507247,0.4954954954954955,41,14,33,23,1,69
279,2,gad7,7,PCA,XG,4,0.6153846153846154,0.5045045045045045,44,12,35,20,1,69
280,2,gad7,7,PCA,XG,1,0.6308724832214765,0.5045045045045045,47,9,38,17,0,70
281,2,gad7,7,PCA,XG,2,0.6710526315789473,0.5495495495495496,51,10,37,13,0,70
282,2,gad7,7,PCA,XG,3,0.6753246753246752,0.5495495495495496,52,9,38,12,0,70
283,2,gad7,7,PCA,XG,4,0.6533333333333333,0.5315315315315315,49,10,37,15,0,70
284,2,gad7,7,PCA,XG,1,0.6486486486486486,0.5315315315315315,48,11,36,16,1,71
285,2,gad7,7,PCA,XG,2,0.6712328767123287,0.5675675675675675,49,14,33,15,0,71
286,2,gad7,7,PCA,XG,3,0.619718309859155,0.5135135135135135,44,13,34,20,0,71
287,2,gad7,7,PCA,XG,4,0.6530612244897958,0.5405405405405406,48,12,35,16,1,71
288,2,gad7,7,PCA,XG,1,0.6315789473684211,0.5585585585585585,42,20,27,22,1,72
289,2,gad7,7,PCA,XG,2,0.6666666666666667,0.5945945945945946,45,21,26,19,1,72
290,2,gad7,7,PCA,XG,3,0.6521739130434783,0.5675675675675675,45,18,29,19,1,72
291,2,gad7,7,PCA,XG,4,0.6573426573426573,0.5585585585585585,47,15,32,17,1,72
292,2,gad7,7,PCA,XG,1,0.6344827586206897,0.5225225225225225,46,12,35,18,1,73
293,2,gad7,7,PCA,XG,2,0.6578947368421052,0.5315315315315315,50,9,38,14,1,73
294,2,gad7,7,PCA,XG,3,0.6405228758169935,0.5045045045045045,49,7,40,15,1,73
295,2,gad7,7,PCA,XG,4,0.6538461538461539,0.5135135135135135,51,6,41,13,1,73
