,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
262,2,phq9,10,PCA,XG,3,0.5797101449275363,0.4774774774774775,40,13,35,23,1,65
263,2,phq9,10,PCA,XG,4,0.5777777777777778,0.4864864864864865,39,15,33,24,0,65
264,2,phq9,10,PCA,XG,1,0.5343511450381679,0.45045045045045046,35,15,33,28,0,66
265,2,phq9,10,PCA,XG,2,0.5839416058394161,0.4864864864864865,40,14,34,23,0,66
266,2,phq9,10,PCA,XG,3,0.5899280575539567,0.4864864864864865,41,13,35,22,0,66
267,2,phq9,10,PCA,XG,4,0.5616438356164383,0.42342342342342343,41,6,42,22,1,66
268,2,phq9,10,PCA,XG,1,0.5692307692307692,0.4954954954954955,37,18,30,26,1,67
269,2,phq9,10,PCA,XG,2,0.6363636363636365,0.5675675675675675,42,21,27,21,1,67
270,2,phq9,10,PCA,XG,3,0.6569343065693432,0.5765765765765766,45,19,29,18,0,67
271,2,phq9,10,PCA,XG,4,0.6764705882352942,0.6036036036036037,46,21,27,17,0,67
272,2,phq9,10,PCA,XG,1,0.5619834710743802,0.5225225225225225,34,24,24,29,0,68
273,2,phq9,10,PCA,XG,2,0.6165413533834587,0.5405405405405406,41,19,29,22,1,68
274,2,phq9,10,PCA,XG,3,0.5496183206106869,0.46846846846846846,36,16,32,27,1,68
275,2,phq9,10,PCA,XG,4,0.6068965517241379,0.4864864864864865,44,10,38,19,1,68
276,2,phq9,10,PCA,XG,1,0.5693430656934306,0.46846846846846846,39,13,35,24,0,69
277,2,phq9,10,PCA,XG,2,0.6027397260273972,0.4774774774774775,44,9,39,19,1,69
278,2,phq9,10,PCA,XG,3,0.60431654676259,0.5045045045045045,42,14,34,21,1,69
279,2,phq9,10,PCA,XG,4,0.5857142857142857,0.4774774774774775,41,12,36,22,1,69
280,2,phq9,10,PCA,XG,1,0.5588235294117647,0.4594594594594595,38,13,35,25,1,70
281,2,phq9,10,PCA,XG,2,0.6056338028169014,0.4954954954954955,43,12,36,20,1,70
282,2,phq9,10,PCA,XG,3,0.5874125874125874,0.46846846846846846,42,10,38,21,1,70
283,2,phq9,10,PCA,XG,4,0.6099290780141844,0.5045045045045045,43,13,35,20,1,70
284,2,phq9,10,PCA,XG,1,0.6376811594202899,0.5495495495495496,44,17,31,19,0,71
285,2,phq9,10,PCA,XG,2,0.6805555555555557,0.5855855855855856,49,16,32,14,0,71
286,2,phq9,10,PCA,XG,3,0.6906474820143885,0.6126126126126126,48,20,28,15,0,71
287,2,phq9,10,PCA,XG,4,0.6901408450704225,0.6036036036036037,49,18,30,14,0,71
288,2,phq9,10,PCA,XG,1,0.5909090909090909,0.5135135135135135,39,18,30,24,1,72
289,2,phq9,10,PCA,XG,2,0.5354330708661418,0.46846846846846846,34,18,30,29,1,72
290,2,phq9,10,PCA,XG,3,0.5736434108527131,0.5045045045045045,37,19,29,26,1,72
291,2,phq9,10,PCA,XG,4,0.5454545454545454,0.4594594594594595,36,15,33,27,1,72
292,2,phq9,10,PCA,XG,1,0.5864661654135339,0.5045045045045045,39,17,31,24,0,73
293,2,phq9,10,PCA,XG,2,0.5588235294117647,0.4594594594594595,38,13,35,25,1,73
294,2,phq9,10,PCA,XG,3,0.5915492957746478,0.4774774774774775,42,11,37,21,1,73
295,2,phq9,10,PCA,XG,4,0.6099290780141844,0.5045045045045045,43,13,35,20,1,73
296,2,phq9,10,PCA,XG,1,0.6521739130434783,0.5675675675675675,45,18,30,18,0,74
297,2,phq9,10,PCA,XG,2,0.562962962962963,0.46846846846846846,38,14,34,25,1,74
298,2,phq9,10,PCA,XG,3,0.5190839694656489,0.43243243243243246,34,14,34,29,1,74
299,2,phq9,10,PCA,XG,4,0.5426356589147286,0.46846846846846846,35,17,31,28,1,74
300,2,phq9,10,PCA,XG,1,0.6666666666666666,0.5585585585585585,49,13,35,14,0,75
301,2,phq9,10,PCA,XG,2,0.5694444444444445,0.44144144144144143,41,8,40,22,1,75
302,2,phq9,10,PCA,XG,3,0.46399999999999997,0.3963963963963964,29,15,33,34,1,75
303,2,phq9,10,PCA,XG,4,0.5413533834586466,0.45045045045045046,36,14,34,27,0,75
304,2,phq9,10,PCA,XG,1,0.60431654676259,0.5045045045045045,42,14,34,21,1,76
305,2,phq9,10,PCA,XG,2,0.5801526717557252,0.5045045045045045,38,18,30,25,0,76
306,2,phq9,10,PCA,XG,3,0.5801526717557252,0.5045045045045045,38,18,30,25,0,76
